,ID,imdb_id,release_date,budget,revenue,genres,original_language,original_title,origin_country,production_countries name,spoken_languages name
5247,641925,tt9218082,2019-10-26,0,0,Horror,English,29 Needles,US,United States of America,English
5248,659680,tt9219206,,500000,0, , , , , , 
5249,604912,tt9220340,2019-01-26,0,0,Documentary,普通话,小郭南方漫游记,CN,China,普通话
5250,577081,tt9221304,2019-11-15,0,0,Documentary,العربية,Oufsaiyed Elkhortoum,DK,Denmark,العربية
5251,570454,tt9221510,2019-01-24,1678462,0,Comedy,Italiano,Compromessi sposi,IT,Italy,Italiano
5252,558582,tt9231040,2019-08-30,0,101068,Drama,English,First Cow,US,United States of America,English
5253,572647,tt9232810,2019-04-05,0,0,Animation,Deutsch,レイドバッカーズ,JP,Japan,Deutsch
5254,634537,tt9232974,2019-09-25,0,0,Comedy,Italiano,La Freccia del Tempo,IT,Italy,Italiano
5255,684237,tt9233820,2019-09-03,0,0, , , , , , 
5256,645009,tt9238392,2019-11-18,0,0,Romance,English,Love Dot Com: The Social Experiment,US,United States of America,English
5257,692528,tt9238786,2019-10-31,0,0,Documentary,Español,Isla de plástico,DO,Dominican Republic,Español
5258,657561,tt9239422,2020-02-27,0,0,Animation,English,The Wishmas Tree,AU,Australia,English
5259,565885,tt9239472,2019-02-01,0,0,Drama,தமிழ்,வந்தா ராஜாவாதான் வருவேன்,IN,India,தமிழ்
5260,532067,tt9239552,2019-08-30,0,0,Adventure,日本語,この素晴らしい世界に祝福を！紅伝説,JP,Japan,日本語
5261,599796,tt9239772,2019-05-03,0,0, ,हिन्दी,Setters, , , 
5262,561295,tt9239882,2019-07-19,0,0,Action,Bahasa melayu,கடாரம் கொண்டான்,IN,India,Bahasa melayu
5263,717367,tt9241412,2020-06-16,0,0, , , , , , 
5264,633545,tt9241780,2019-10-03,0,0,TV Movie,English,The Missing Sister,US,United States of America,English
5265,684485,tt9242540,,0,0, , , , , , 
5266,602696,tt9242730,2019-10-11,1264000,0,Drama,suomi,Diva of Finland,FI,Finland,suomi
5267,685696,tt9246830,2019-11-29,0,0,Crime,English,Lucas and Albert,GB,United Kingdom,English
5268,616999,tt9248118,2019-09-05,0,0,Thriller,Español,Matar a un muerto,AR,Argentina,Español
5269,581585,tt9248340,2019-05-09,0,0,Drama,Deutsch,Nur eine Frau,DE,Germany,Deutsch
5270,624625,tt9248912,2020-01-31,0,0,Drama,English,Poppie Nongena,ZA,South Africa,English
5271,627715,tt9248934,2019-11-15,0,0,Romance,हिन्दी,मरजावाँ,IN,India,हिन्दी
5272,581634,tt9248962,2019-02-08,0,0, , , , , , 
5273,611594,tt9248972,2019-08-15,0,0,Drama,हिन्दी,मिशन मंगल,IN,India,हिन्दी
5274,642761,tt9248996,2019-03-15,0,0, ,हिन्दी,Sharma ji ki lag gayi, , , 
5275,569905,tt9249432,2019-01-25,0,0,Comedy,Polski,"Miszmasz, czyli Kogel Mogel 3",PL,Poland,Polski
5276,632937,tt9249886,2019-10-05,0,0, ,Íslenska,Agnes Joy, , , 
5277,568501,tt9250082,2019-08-31,0,0, , , , , , 
5278,592876,tt9251598,2019-04-05,0,0,Animation,English,Penguin League,US,United States of America,English
5279,594323,tt9251718,2019-04-09,0,0, , , , , , 
5280,579663,tt9251748,2019-05-31,0,0,Mystery,日本語,パラレルワールド・ラブストーリー,JP,Japan,日本語
5281,620984,tt9252198,2019-02-12,0,0, , , , , , 
5282,553932,tt9255718,2019-02-16,0,0, ,日本語,Oushitsu Kyoushi Heine Movie, , , 
5283,590078,tt9256418,2019-03-07,0,0,Documentary,English,Tee se itse -elämä: Combat Rockin tarina,FI,Finland,English
5284,650408,tt9257920,2019-07-17,0,0,Action,العربية,Heroes and Cowards,DE,Germany,العربية
5285,603538,tt9258012,2019-05-30,0,0,Drama,Český,Orangentage,CZ,Czech Republic,Český
5286,592336,tt9260446,2019-04-18,8000000,5000000,Comedy,Italiano,Ma cosa ci dice il cervello,IT,Italy,Italiano
