,ID
2039,639412
2040,631930
2041,637884
2042,529329
2043,716958
2044,742702
2045,439862
2046,693001
2047,592350
2048,570095
2049,637019
2050,638896
2051,614370
2052,642644
2053,632077
2054,727821
2055,710704
2056,578616
2057,642320
2058,710668
2059,710666
2060,643273
2061,639733
2062,370301
2063,706941
2064,641077
2065,646698
2066,690141
2067,679675
2068,679182
2069,639742
2070,695598
2071,635258
2072,616052
2073,642512
2074,639834
2075,602321
2076,312224
2077,649577
2078,643154
2079,647197
2080,631324
2081,637019
2082,516318
2083,314194
2084,630007
2085,584756
2086,640746
2087,578211
2088,602625
2089,659895
2090,642016
2091,688801
2092,680002
2093,657535
2094,683100
2095,645061
2096,630728
2097,599966
2098,730957
2099,652678
2100,646647
2101,631187
2102,676159
2103,674762
2104,642344
2105,649497
2106,653848
2107,637634
2108,644272
2109,167493
2110,751947
2111,730457
2112,554796
2113,638862
2114,636359
2115,639126
2116,690836
2117,717648
2118,639600
2119,653990
2120,631948
2121,638781
2122,616078
2123,642819
2124,748090
2125,748477
2126,663664
2127,639672
2128,634075
2129,690594
2130,644822
2131,624345
2132,730721
2133,659080
2134,646155
2135,622079
2136,639979
2137,710711
2138,631987
2139,640406
2140,649687
2141,635129
2142,648467
2143,638790
2144,642036
2145,642736
2146,663312
2147,648543
2148,635437
2149,20837
2150,648337
2151,724021
2152,677077
2153,635031
2154,637291
2155,753942
2156,624384
2157,727792
2158,641968
2159,639244
2160,727640
2161,632585
2162,665766
2163,636963
2164,712040
2165,486589
2166,631653
2167,580626
2168,646151
2169,644614
2170,562102
2171,738479
2172,678373
2173,644945
2174,353184
2175,640173
2176,652446
2177,638224
2178,752824
2179,507809
2180,649956
2181,673405
2182,602174
2183,644920
2184,704264
2185,628781
2186,649861
2187,734169
2188,638952
2189,651987
2190,715970
2191,719951
2192,642224
2193,603494
2194,644244
2195,655978
2196,653106
2197,255
2198,661136
2199,707897
2200,634939
2201,637716
2202,631996
2203,643413
2204,645389
2205,662719
2206,624157
2207,616018
2208,715774
2209,649182
2210,664162
2211,655553
2212,616661
2213,643760
2214,608826
2215,598534
2216,642920
2217,690499
2218,652783
2219,268360
2220,655384
2221,655176
2222,640813
2223,370467
2224,671366
2225,547766
2226,649073
2227,708513
2228,609102
2229,645332
2230,639959
2231,630468
2232,606228
2233,688863
2234,159647
2235,662070
2236,709456
2237,655905
2238,688968
2239,632552
2240,662070
2241,694763
2242,738940
2243,653151
2244,645294
2245,728767
2246,654730
2247,725353
2248,645294
2249,702543
2250,666395
2251,694484
2252,687253
2253,662342
2254,641916
2255,646341
2256,673211
2257,582083
2258,657457
2259,401650
2260,592545
2261,688355
2262,719665
2263,689968
2264,647708
2265,630161
2266,524668
2267,646355
2268,637616
2269,669352
2270,646646
2271,643222
2272,645960
2273,642386
2274,642632
2275,656685
2276,664328
2277,451398
2278,678521
2279,642343
2280,639579
2281,639576
2282,705895
2283,650920
2284,652074
2285,646504
2286,739692
2287,639901
2288,102811
2289,620023
2290,600711
2291,726233
2292,682097
2293,634136
2294,652905
2295,642265
2296,174331
2297,679681
2298,649058
2299,577518
2300,679893
2301,659493
2302,747008
2303,627495
2304,643441
2305,624391
2306,627679
2307,624393
2308,646930
2309,623931
2310,642570
2311,582294
2312,590355
2313,688033
2314,103289
2315,730656
2316,659506
2317,649177
2318,636365
2319,727225
2320,643786
2321,657200
2322,638134
2323,667564
2324,608552
2325,643566
2326,650051
2327,639569
2328,623173
2329,719927
2330,689811
2331,650239
2332,649916
2333,643561
2334,566451
2335,653051
2336,581387
2337,641923
2338,687603
2339,592152
2340,739676
2341,643690
2342,632850
2343,720193
2344,578731
2345,647116
2346,569774
2347,741964
2348,685942
2349,685779
2350,653889
2351,648795
2352,713965
2353,647196
2354,751232
2355,652340
2356,649806
2357,648426
2358,604748
2359,642656
2360,678480
2361,643518
2362,640118
2363,414242
2364,647105
2365,603495
2366,629274
2367,649244
2368,582172
2369,657716
2370,649825
2371,682041
2372,712717
2373,708121
2374,644850
2375,628053
2376,641320
2377,455985
2378,700978
2379,649507
2380,640419
2381,107594
2382,651906
2383,649761
2384,671845
2385,651970
2386,629921
2387,648775
2388,639578
2389,688808
2390,670484
2391,655222
2392,635165
2393,662922
2394,649898
2395,650187
2396,655031
2397,651306
2398,647241
2399,643841
2400,122395
2401,660038
2402,664794
2403,600344
2404,679672
2405,645593
2406,651693
2407,651220
2408,630027
2409,629607
2410,636653
2411,649693
2412,654884
2413,654424
2414,533255
2415,648151
2416,692948
2417,633230
2418,648858
2419,651790
2420,660757
2421,78921
2422,732201
2423,670071
2424,719976
2425,666352
2426,601529
2427,544621
2428,656081
2429,587204
2430,87613
2431,719053
2432,630247
2433,657325
2434,632639
2435,653805
2436,650917
2437,743040
2438,649108
2439,740542
2440,635842
2441,601423
2442,647320
2443,662607
2444,668431
2445,693937
2446,665087
2447,652584
2448,618591
2449,730731
2450,654359
2451,664360
2452,643549
2453,628988
2454,326648
2455,695704
2456,646012
2457,584451
2458,653335
2459,660282
2460,648567
2461,644025
2462,687314
2463,666435
2464,649815
2465,662033
2466,640793
2467,678577
2468,597619
2469,661826
2470,675441
2471,657412
2472,653536
2473,710728
2474,623370
2475,654145
2476,629490
2477,660374
2478,658271
2479,660375
2480,636424
2481,636483
2482,710704
2483,634613
2484,646089
2485,618900
2486,648016
2487,622775
2488,718399
2489,718339
2490,193296
2491,656505
2492,653831
2493,751391
2494,523765
2495,642552
2496,683085
