,ID,imdb_id,release_date,budget,revenue,genres,original_language,original_title,origin_country,production_countries name,spoken_languages name
316,370729,tt2170242,2015-12-25,0,0,Fantasy,English,Yellow Day,US,United States of America,English
317,416150,tt2171791,2015-07-23,0,0,Drama,English,"Black Dog, Red Dog",US,United States of America,English
318,258147,tt2175928,2014-03-06,0,0,Documentary,English,Highway of Tears,CA,Canada,English
319,308421,tt2176874,2013-06-10,32000,0, , , , , , 
320,411945,tt2178953,,0,0, , , , , , 
321,325542,,2015-02-10,0,0, , , , , , 
322,356187,tt2181282,2015-09-11,0,0, ,English,A Patch of Fog, , , 
323,324340,tt2181814,2015-10-29,0,0,Drama,Deutsch,Im Sommer wohnt er unten,FR,France,Deutsch
324,395023,tt2181844,2015-05-27,0,0,Science Fiction,English,Trakked,US,United States of America,English
325,329556,tt2186848,2015-03-03,1000000,0,Action,Pусский,Landmine Goes Click,GE,Georgia,Pусский
326,426606,tt2187071,2015-05-02,0,0,Comedy,English,Seeking Dolly Parton,US,United States of America,English
327,350904,tt2188860,2015-11-19,0,0,Drama,Italiano,Bella e perduta,IT,Italy,Italiano
