,ID
1993,338065
1994,361322
1995,330428
1996,329475
1997,307750
1998,409211
1999,324744
2000,328251
2001,320060
2002,355525
2003,354222
2004,343059
2005,304126
2006,552561
2007,365912
2008,359237
2009,308194
2010,339154
2011,345731
2012,337699
2013,288125
2014,355171
2015,466840
2016,367499
2017,639094
2018,510524
2019,353730
2020,329995
2021,389474
2022,311054
2023,265642
2024,317952
2025,320349
2026,340245
2027,370699
2028,440590
2029,356842
2030,717722
2031,263017
2032,365341
2033,359925
2034,377842
2035,423110
2036,358100
2037,316179
2038,404192
2039,516223
2040,320001
2041,318259
2042,337891
2043,395868
2044,299450
2045,326299
2046,332614
2047,338072
2048,412040
2049,331013
2050,310627
2051,346587
2052,353093
2053,752383
2054,365961
2055,489633
2056,733095
2057,374931
2058,320316
2059,339187
2060,346297
2061,706220
2062,365816
2063,333854
2064,345868
2065,319073
2066,138456
2067,319076
2068,319847
2069,621581
2070,333072
2071,359245
2072,397383
2073,349173
2074,345762
2075,336806
2076,391747
2077,384992
2078,410142
2079,332613
2080,403844
2081,324288
2082,313462
2083,392116
2084,446200
2085,350773
2086,359797
2087,343416
2088,532164
2089,376830
2090,431646
2091,372359
2092,339744
2093,338757
2094,671268
2095,382489
2096,338092
2097,361313
2098,348775
2099,326241
2100,365343
2101,413005
2102,338838
2103,331600
2104,357799
2105,461401
2106,414120
2107,375527
2108,342149
2109,342942
2110,426566
2111,445252
2112,335631
2113,371690
2114,306964
2115,347762
2116,300366
2117,579193
2118,343702
2119,401909
2120,474662
2121,345460
2122,378316
2123,363639
2124,509487
2125,398296
2126,339043
2127,339044
2128,385735
2129,404504
2130,200437
2131,331023
2132,493884
2133,413671
2134,394714
2135,312770
2136,265638
2137,541563
2138,335138
2139,326379
2140,361222
2141,315841
2142,318917
2143,360191
2144,381692
2145,535796
2146,540217
2147,461728
2148,399130
2149,369789
2150,524675
2151,311615
2152,316068
2153,413535
2154,375365
2155,324317
2156,319079
2157,542637
2158,362732
2159,406237
2160,338530
2161,323655
2162,355065
2163,445012
2164,346145
2165,358299
2166,346294
2167,371081
2168,347382
2169,356463
2170,523287
2171,323265
2172,605849
2173,338401
2174,332624
2175,367941
2176,484933
2177,394248
2178,360291
2179,516949
2180,336411
2181,333092
2182,349420
2183,270656
2184,359152
2185,747085
2186,359746
2187,357313
2188,329824
2189,350848
2190,18172
2191,345438
2192,463676
2193,339170
2194,319071
2195,318110
2196,615959
2197,314703
2198,411179
2199,311768
2200,318066
2201,360552
2202,315335
2203,322735
2204,340452
2205,296917
2206,336715
2207,296918
2208,452958
2209,511476
2210,329407
2211,329024
2212,346388
2213,287069
2214,324687
2215,497628
2216,678510
2217,595812
2218,311690
2219,319075
2220,331485
2221,537391
2222,611470
2223,364394
2224,366681
2225,348260
2226,342588
2227,547553
2228,536529
2229,413835
2230,360922
2231,365186
2232,497449
2233,333021
2234,346494
2235,518109
2236,335584
2237,356733
2238,433821
2239,327358
2240,365285
2241,451702
2242,413965
2243,380830
2244,324437
2245,345629
2246,595125
2247,508267
2248,552273
2249,339888
2250,345468
2251,424182
2252,305312
2253,339313
2254,361260
2255,424944
2256,318224
2257,375852
2258,319924
2259,327308
2260,300983
2261,371779
2262,423138
2263,408548
2264,356311
2265,359186
2266,552282
2267,579906
2268,315882
2269,305745
2270,373723
2271,312128
2272,370482
2273,689349
2274,327313
2275,317219
2276,354855
2277,372092
2278,365495
2279,329135
2280,339169
2281,365178
2282,315465
2283,295469
2284,338603
2285,338729
2286,369245
2287,324263
2288,370121
2289,299824
2290,603705
2291,354101
2292,391738
2293,359623
2294,364055
2295,321675
2296,355595
2297,756533
2298,361487
2299,367598
2300,324295
2301,318044
2302,429475
2303,420101
2304,320005
2305,336808
2306,372031
2307,668103
2308,365432
2309,355173
2310,712154
2311,380341
2312,355944
2313,363730
2314,328280
2315,312804
2316,314837
2317,325559
2318,318042
2319,356413
2320,325654
2321,326376
2322,541225
2323,121234
2324,331359
2325,354129
2326,246127
2327,343808
2328,327930
2329,344926
2330,325539
2331,678499
2332,317903
2333,361250
2334,371076
2335,388593
2336,319373
2337,343426
2338,364295
2339,305078
2340,336739
2341,400768
2342,371639
2343,362571
2344,314711
2345,376476
2346,358985
2347,721133
2348,339363
2349,338404
2350,295464
2351,315588
2352,357400
2353,396408
2354,366755
2355,411551
2356,452848
2357,374710
2358,375057
2359,352220
2360,371238
2361,588882
2362,382044
2363,348952
2364,318572
2365,356146
2366,364387
2367,375898
2368,372640
2369,358907
2370,555323
2371,341085
2372,330385
2373,319089
2374,385393
2375,391720
2376,391980
2377,336081
2378,332980
2379,510599
2380,429304
2381,386370
2382,327301
2383,365766
2384,394668
2385,338912
2386,361029
2387,352669
2388,437419
2389,321534
2390,358994
2391,326431
2392,338799
2393,332278
2394,328840
2395,270779
2396,323715
2397,339745
2398,320912
2399,280140
2400,342289
2401,318277
2402,444633
2403,319361
2404,319362
2405,419366
2406,320024
2407,418873
2408,316892
2409,356914
2410,324322
2411,325892
2412,356912
2413,379832
2414,334683
2415,318141
2416,325083
2417,402356
2418,361205
2419,339054
2420,394275
2421,334376
2422,348327
2423,279449
2424,457018
2425,343795
2426,321678
2427,318106
2428,332719
2429,416498
2430,351968
2431,344176
2432,354003
2433,339571
2434,329524
2435,328526
2436,363114
2437,510367
2438,321039
2439,320591
2440,337101
2441,342033
2442,332971
2443,316887
2444,462301
2445,371005
2446,332620
2447,357653
2448,473181
2449,544613
2450,421258
2451,364657
2452,554421
2453,317160
2454,322190
2455,349169
2456,623380
2457,335392
2458,337512
2459,397577
2460,620780
2461,551694
2462,501677
2463,340192
2464,559502
2465,336199
2466,325672
2467,365286
2468,305675
2469,371886
2470,412349
2471,359371
2472,382258
2473,227225
2474,368952
2475,319592
2476,424701
2477,548290
2478,314663
2479,325416
2480,582708
2481,448984
2482,405357
2483,328428
2484,401204
2485,316888
2486,326983
2487,332422
2488,490375
2489,389849
2490,428923
2491,333968
2492,240292
2493,318972
2494,319087
2495,521382
2496,317988
