,ID
1402,496903
1403,514556
1404,626926
1405,481203
1406,433637
1407,556160
1408,469710
1409,592620
1410,497166
1411,728487
1412,622512
1413,504150
1414,611800
1415,513510
1416,542804
1417,603565
1418,539765
1419,657814
1420,637743
1421,512188
1422,514729
1423,600077
1424,511751
1425,617914
1426,494491
1427,424651
1428,520997
1429,620985
1430,551750
1431,505626
1432,537879
1433,437029
1434,442811
1435,521853
1436,454610
1437,505010
1438,517108
1439,573192
1440,464502
1441,418746
1442,502048
1443,561420
1444,501622
1445,523447
1446,501779
1447,510404
1448,617922
1449,487043
1450,569637
1451,627569
1452,625839
1453,629228
1454,605378
1455,729660
1456,442484
1457,551608
1458,443810
1459,499792
1460,551373
1461,514190
1462,598245
1463,654954
1464,458956
1465,531314
1466,515778
1467,475686
1468,533866
1469,521484
1470,549724
1471,586067
1472,497329
1473,506808
1474,655606
1475,468735
1476,719981
1477,468469
1478,484861
1479,520364
1480,445817
1481,589176
1482,543769
1483,522868
1484,636356
1485,533989
1486,542601
1487,504331
1488,449992
1489,450489
1490,730286
1491,414109
1492,497652
1493,709592
1494,462201
1495,590418
1496,527511
1497,421297
1498,580482
1499,548163
1500,497494
1501,442249
1502,606224
1503,552981
1504,630832
1505,549894
1506,516974
1507,502791
1508,602169
1509,560014
1510,526173
1511,550546
1512,522448
1513,487509
1514,645674
1515,510069
1516,545563
1517,516503
1518,502131
1519,604951
1520,532837
1521,540571
1522,485296
1523,536808
1524,527633
1525,582482
1526,549921
1527,712082
1528,590949
1529,516977
1530,621306
1531,556541
1532,601842
1533,467915
1534,517285
1535,514185
1536,516321
1537,538153
1538,516922
1539,427032
1540,493513
1541,44302
1542,517208
1543,446894
1544,550261
1545,557818
1546,717444
1547,478100
1548,515278
1549,415193
1550,487441
1551,422586
1552,476299
1553,532383
1554,459722
1555,537593
1556,493443
1557,446101
1558,517109
1559,510737
1560,596056
1561,522866
1562,533140
1563,424735
1564,513263
1565,503267
1566,489931
1567,535950
1568,502183
1569,435557
1570,622037
1571,570620
1572,540663
1573,487319
1574,514186
1575,553172
1576,455236
1577,433121
1578,543583
1579,540638
1580,536905
1581,510804
1582,543033
1583,503024
1584,542437
1585,453947
1586,527329
1587,738903
1588,530282
1589,566879
1590,381237
1591,486269
1592,535105
1593,472787
1594,441583
1595,470125
1596,426613
1597,513146
1598,502471
1599,517084
1600,480458
1601,629085
1602,622890
1603,562490
1604,544431
1605,549895
1606,686091
1607,614511
1608,498479
1609,532125
1610,408183
1611,470433
1612,518111
1613,556781
1614,478427
1615,536783
1616,568015
1617,428434
1618,443009
1619,511457
1620,668051
1621,429710
1622,545186
1623,489995
1624,532656
1625,640673
1626,538350
1627,510338
1628,514464
1629,567429
1630,461115
1631,524786
1632,490402
1633,530530
1634,441766
1635,371744
1636,741887
1637,565924
1638,551369
1639,554576
1640,550052
1641,584043
1642,641244
1643,534223
1644,511801
1645,447743
1646,553154
1647,456065
1648,482564
1649,706069
1650,523900
1651,515353
1652,542433
1653,530268
1654,522169
1655,512204
1656,562217
1657,514981
1658,552393
1659,553250
1660,676882
1661,687990
1662,568269
1663,676865
1664,675148
1665,526934
1666,460276
1667,477003
1668,637030
1669,514480
1670,553779
1671,588148
1672,465651
1673,432890
1674,523353
1675,464979
1676,500869
1677,599782
1678,540020
1679,515651
1680,501760
1681,488869
1682,552959
1683,512917
1684,515348
1685,595383
1686,472025
1687,526224
1688,523519
1689,537996
1690,517195
1691,526746
1692,613861
1693,721000
1694,514846
1695,450487
1696,451918
1697,525914
1698,623940
1699,631834
1700,529704
1701,208375
1702,514589
1703,634203
1704,475930
1705,540158
1706,487546
1707,484428
1708,502350
1709,510026
1710,550840
1711,592456
1712,499782
1713,470878
1714,481954
1715,608444
1716,510460
1717,528213
1718,412581
1719,563517
1720,495271
1721,552654
1722,539069
1723,629511
1724,495748
1725,576134
1726,665185
1727,456426
1728,519885
1729,519337
1730,475351
1731,705109
1732,74333
1733,439013
1734,520814
1735,571083
1736,544814
1737,493966
1738,477667
1739,438373
1740,512190
1741,452731
1742,526783
1743,487741
1744,438674
1745,552117
1746,502074
1747,477311
1748,723330
1749,502259
1750,672936
1751,567864
1752,518262
1753,503811
1754,664442
1755,587176
1756,626008
1757,723281
1758,548204
1759,500005
1760,540836
1761,440471
1762,576404
1763,532811
1764,446695
1765,516964
1766,551752
1767,554532
1768,484901
1769,569578
1770,541011
1771,506025
1772,524213
1773,551397
1774,676892
1775,520930
1776,640688
1777,559345
1778,489892
1779,557080
1780,500734
1781,492783
1782,524682
1783,541891
1784,522366
1785,507790
1786,743148
1787,577265
1788,561617
1789,442965
1790,528292
1791,480412
1792,459305
1793,578841
1794,531489
1795,449017
1796,499479
1797,224905
1798,483096
1799,512358
1800,456618
1801,499360
1802,503430
1803,457689
1804,460713
1805,665212
1806,462201
1807,613260
1808,493623
1809,579708
1810,509783
1811,142118
1812,499375
1813,500176
1814,489136
1815,547681
1816,476651
1817,490862
1818,506798
1819,645832
1820,588526
1821,449019
1822,556081
1823,545560
1824,566810
1825,522144
1826,501960
1827,542755
1828,718506
1829,506900
1830,561362
1831,450765
1832,503714
1833,508079
1834,564606
1835,628478
1836,603467
1837,512340
1838,496466
1839,571335
1840,645835
1841,534169
1842,446021
1843,742760
1844,516592
1845,490780
1846,490785
1847,555531
1848,521968
1849,588467
1850,516959
1851,468883
1852,542191
1853,522758
1854,454286
1855,502224
1856,558219
1857,555772
1858,451919
1859,454992
1860,205504
1861,617923
1862,474486
1863,556173
1864,621315
1865,534555
1866,454227
1867,530556
1868,483411
1869,499088
1870,489891
1871,497223
1872,546228
1873,436549
1874,519393
1875,463858
1876,505747
1877,532875
1878,515644
1879,586604
1880,484779
1881,656101
1882,541342
1883,652625
1884,528949
1885,478508
1886,544294
1887,461166
1888,528271
1889,504982
1890,500217
1891,347009
1892,500890
1893,543773
1894,544944
1895,541572
1896,574477
1897,549524
1898,485789
1899,502143
1900,575728
1901,454312
1902,472918
1903,546199
1904,565866
1905,458302
1906,31010
1907,515677
1908,507143
1909,604966
1910,494950
1911,543988
1912,560708
1913,466411
1914,651440
1915,481432
1916,553036
1917,551645
1918,541573
1919,513552
1920,512186
1921,517314
1922,602117
1923,694662
1924,494656
1925,537358
1926,489982
1927,454904
1928,581989
1929,618538
1930,359097
1931,568151
1932,516674
1933,502189
1934,509106
1935,460668
1936,605035
1937,514575
1938,511443
1939,523972
1940,545535
1941,467569
1942,518736
1943,534125
1944,684374
1945,487283
1946,453201
1947,553372
1948,639314
1949,491178
1950,532102
1951,496607
1952,523951
1953,525906
1954,499752
1955,454545
1956,375840
1957,609726
1958,485114
1959,750135
1960,543764
1961,515796
1962,504128
1963,520330
1964,483261
1965,443789
1966,465642
1967,509761
1968,549891
1969,516363
1970,486520
1971,553794
1972,527248
1973,482121
1974,539489
1975,520450
1976,458534
1977,499442
1978,593689
1979,543750
1980,542883
1981,502167
1982,616963
1983,517072
1984,709329
1985,517286
1986,147933
1987,699395
1988,637959
1989,514734
1990,520335
1991,457041
1992,596314
1993,498656
1994,725303
1995,687309
1996,719808
1997,412614
1998,574353
1999,492488
2000,517373
2001,515841
2002,485735
2003,509231
2004,456086
2005,462520
2006,493016
2007,518737
2008,553962
2009,493107
2010,484915
2011,521931
2012,548534
2013,489691
2014,489243
2015,511962
2016,540728
2017,506763
2018,511703
2019,604075
2020,581309
2021,551361
2022,563799
2023,460555
2024,510110
2025,475902
2026,676878
2027,493665
2028,467917
2029,553045
2030,471335
2031,549672
2032,605553
2033,514547
2034,582338
2035,524295
2036,452015
2037,515913
2038,557544
2039,507612
2040,538002
2041,509470
2042,518732
2043,508781
2044,491473
2045,511651
2046,528376
2047,493003
2048,457943
2049,402846
2050,486266
2051,513380
2052,572485
2053,515574
2054,495673
2055,505205
2056,479226
2057,321912
2058,486103
2059,514266
2060,458642
2061,486650
2062,426246
2063,104443
2064,498737
2065,538597
2066,722430
2067,463272
2068,622062
2069,606250
2070,489327
2071,467240
2072,510656
2073,676886
2074,523351
2075,459422
2076,459267
2077,502141
2078,594476
2079,546493
2080,551809
2081,503885
2082,483119
2083,499171
2084,496282
2085,728525
2086,690557
2087,519409
2088,459514
2089,517803
2090,494681
2091,467482
2092,545659
2093,496546
2094,551702
2095,503614
2096,553195
2097,555215
2098,566429
2099,551824
2100,502474
2101,530979
2102,545482
2103,499319
2104,505860
2105,442974
2106,550846
2107,482710
2108,476622
2109,646190
2110,478650
2111,511541
2112,463594
2113,557615
2114,499418
2115,550866
2116,568212
2117,526775
2118,543889
2119,502158
2120,499518
2121,492353
2122,634573
2123,636982
2124,473902
2125,502747
2126,533983
2127,516652
2128,438623
2129,502193
2130,567600
2131,499460
2132,469715
2133,697977
2134,516691
2135,553628
2136,535203
2137,469052
2138,591048
2139,552479
2140,506289
2141,447239
2142,276089
2143,498914
2144,499728
2145,491870
2146,502172
2147,545668
2148,544504
2149,548194
2150,526460
2151,551918
2152,472451
2153,284103
2154,530451
2155,509692
2156,563707
2157,293970
2158,543007
2159,517430
2160,522530
2161,586358
2162,707546
2163,563227
2164,526375
2165,462391
2166,515349
2167,515114
2168,566756
2169,522811
2170,514612
2171,66534
2172,583519
2173,478820
2174,526370
2175,465656
2176,567181
2177,651176
2178,754309
2179,523996
2180,633073
2181,499531
2182,507420
2183,556453
2184,509172
2185,562998
2186,493687
2187,551554
2188,514933
2189,570902
2190,288766
2191,494583
2192,559127
2193,533988
2194,474134
2195,505500
2196,530081
2197,536666
2198,596173
2199,553882
2200,506752
2201,513394
2202,555059
2203,549165
2204,749865
2205,742108
2206,513865
2207,488036
2208,555637
2209,651442
2210,542956
2211,506643
2212,522547
2213,412862
2214,646194
2215,457435
2216,550686
2217,654293
2218,485336
2219,545577
2220,591597
2221,564232
2222,696813
2223,463387
2224,503752
2225,550992
2226,476764
2227,542964
2228,714531
2229,521556
2230,523179
2231,569506
2232,592160
2233,525916
2234,483155
2235,553074
2236,573931
2237,467117
2238,531588
2239,482150
2240,497269
2241,649912
2242,576597
2243,91490
2244,575872
2245,529859
2246,567492
2247,683891
2248,529210
2249,554320
2250,510690
2251,482303
2252,499151
2253,508801
2254,523938
2255,500378
2256,506730
2257,553065
2258,735578
2259,692865
2260,524708
2261,530862
2262,583164
2263,552482
2264,563886
2265,497737
2266,548226
2267,523281
2268,504857
2269,545911
2270,15789
2271,188246
2272,513360
2273,526583
2274,507683
2275,465914
2276,531632
2277,554581
2278,511687
2279,560095
2280,542538
2281,223097
2282,591297
2283,527360
2284,621884
2285,739840
2286,462949
2287,740920
2288,519120
2289,499431
2290,534414
2291,510014
2292,486072
2293,625610
2294,535284
2295,624442
2296,673976
2297,483366
2298,353154
2299,558591
2300,545840
2301,667577
2302,589152
2303,612619
2304,497267
2305,466703
2306,591642
2307,539619
2308,492843
2309,645434
2310,493121
2311,498934
2312,474331
2313,557972
2314,524388
2315,519988
2316,470333
2317,498517
2318,496212
2319,485371
2320,654731
2321,516850
2322,172162
2323,518454
2324,554691
2325,617130
2326,471474
2327,526510
2328,421456
2329,532668
2330,509344
2331,253432
2332,539142
2333,512032
2334,640221
2335,495503
2336,102845
2337,583177
2338,644452
2339,531384
2340,486078
2341,537880
2342,589795
2343,565539
2344,554816
2345,252443
2346,748649
2347,501894
2348,532645
2349,663862
2350,470511
2351,521092
2352,468545
2353,72897
2354,517060
2355,505551
2356,497626
2357,498208
2358,544510
2359,634731
2360,546109
2361,498210
2362,573900
2363,514389
2364,515048
2365,516065
2366,529865
2367,496524
2368,472947
2369,522552
2370,455605
2371,532944
2372,609338
2373,537860
2374,565725
2375,178738
2376,489138
2377,497870
2378,516063
2379,524783
2380,528187
2381,480736
2382,545481
2383,522853
2384,518115
2385,572534
2386,515047
2387,513211
2388,486753
2389,539456
2390,589143
2391,666265
2392,538191
2393,514976
2394,410611
2395,577627
2396,549882
2397,516232
2398,536070
2399,629370
2400,525400
2401,486995
2402,593563
2403,549246
2404,529767
2405,520145
2406,533932
2407,517383
2408,475888
2409,510605
2410,597607
2411,489930
2412,462882
2413,591844
2414,710712
2415,695859
2416,510575
2417,510289
2418,555793
2419,512897
2420,746606
2421,567711
2422,665513
2423,549077
2424,510455
2425,625599
2426,637656
2427,557078
2428,488350
2429,507049
2430,502178
2431,514769
2432,498068
2433,544501
2434,641697
2435,330117
2436,520454
2437,565087
2438,681882
2439,532649
2440,526133
2441,553236
2442,508287
2443,652918
2444,450001
2445,516476
2446,503755
2447,498419
2448,523344
2449,676876
2450,482753
2451,526669
2452,551240
2453,639856
2454,505638
2455,549184
2456,496872
2457,543763
2458,516043
2459,561080
2460,581359
2461,751642
2462,472299
2463,565252
2464,545530
2465,501630
2466,483328
2467,508114
2468,563091
2469,512761
2470,503760
2471,617137
2472,508511
2473,510954
2474,487806
2475,560739
2476,525830
2477,500441
2478,609461
2479,528886
2480,623800
2481,513302
2482,502135
2483,441393
2484,519433
2485,518682
2486,500861
2487,501638
2488,483840
2489,593748
2490,589901
2491,493490
2492,540928
2493,552346
2494,586094
2495,557606
2496,525399
