,tconst,primaryTitle,startYear,Metascore,imdbRating,imdbVotes,Title
68724,tt7925636,Roja Oscuridad,2018,N/A,N/A,N/A,Roja Oscuridad
68725,tt7925800,Fabrizio De André: Principe libero,2018,N/A,6.9,417,Fabrizio De André: Principe libero
68727,tt7926140,Il Corpo Del Duce,2018,N/A,N/A,N/A,Il Corpo Del Duce
68730,tt7926238,An Impossibly Small Object,2018,N/A,6.5,70,An Impossibly Small Object
68732,tt7926824,When Obama Loved Osama,2018,N/A,5.1,29,When Obama Loved Osama
68733,tt7926840,Zomboyashchik,2018,N/A,3.1,174,Zomboyashchik
68735,tt7927924,Tia Chuck: A Portrait of Chuck Ramirez,2018,N/A,N/A,N/A,Tia Chuck: A Portrait of Chuck Ramirez
68736,tt7928118,Mieczyslaw Karlowicz: Lonely Trek,2018, , , , 
68738,tt7928164,Transformance,2018,N/A,N/A,N/A,Transformance
68740,tt7928186,The Son of South Florida,2018,N/A,N/A,N/A,The Son of South Florida
68741,tt7928214,Pour vivre ici,2018,N/A,6.2,61,Pour vivre ici
68743,tt7928272,#Bicyclediary,2018,N/A,N/A,N/A,Fillaripäiväkirja
68744,tt7928348,Wrestling with Independence,2018,N/A,N/A,N/A,Wrestling with Independence
68749,tt7929130,Citizen Erased,2018,N/A,N/A,N/A,Citizen Erased
68750,tt7929142,Aurora Love,2018,N/A,N/A,N/A,Aurora Love
68752,tt7929156,Chris Claremont's X-Men,2018,N/A,6.3,121,Chris Claremont's X-Men
68753,tt7929276,Partisan: Volksbühne am Rosa-Luxemburg-Platz 1992-2017,2018,N/A,N/A,N/A,Partisan: Volksbühne am Rosa-Luxemburg-Platz 1992-2017
68755,tt7929406,Shut Up and Play the Piano,2018,N/A,7.3,175,Shut Up and Play the Piano
68756,tt7929476,Luxury,2018,N/A,N/A,N/A,Luxury
68757,tt7929502,Azzurro,2018,N/A,N/A,N/A,Azzurro
68758,tt7929604,Ariadne,2018,N/A,7.6,7,Ariadne
68759,tt7929660,And the Dream That Mattered,2018,N/A,N/A,N/A,And the Dream That Mattered
68760,tt7929744,Come castelli di sabbia,2018,N/A,N/A,N/A,Come castelli di sabbia
68761,tt7930006,House of Deadly Secrets,2018,N/A,5.0,474,House of Deadly Secrets
68763,tt7930078,Wir träumten vom Frühling,2018,N/A,N/A,N/A,Wir träumten vom Frühling
68768,tt7931940,Do's and Don'ts of Dating,2018,N/A,N/A,N/A,Do's and Don'ts of Dating
68769,tt7931968,Narcissister Organ Player,2018,N/A,7.2,5,Narcissister Organ Player
68770,tt7931978,Kamsi,2018,N/A,N/A,N/A,Kamsi
68774,tt7932304,Let It Shine,2018,N/A,N/A,N/A,Let It Shine
68776,tt7932694,Imphal & Kohima: Britain's Greatest Battle,2018,N/A,N/A,N/A,Imphal & Kohima: Britain's Greatest Battle
68777,tt7932710,Watan,2018,N/A,8.3,6,Watan
68778,tt7933248,The Player,2018,N/A,N/A,N/A,The Player
68781,tt7933484,Vous êtes jeunes vous êtes beaux,2018,N/A,6.2,63,Vous êtes jeunes vous êtes beaux
68782,tt7933544,The Chaotic Life of Nada Kadic,2018,N/A,6.3,35,The Chaotic Life of Nada Kadic
68783,tt7933564,Vanjagar Ulagam,2018,N/A,6.2,201,Vanjagar Ulagam
68785,tt7934080,Refuge,2018,N/A,6.0,5,Refuge
68786,tt7934352,New Project Life After The Fall,2018,N/A,N/A,N/A,New Project Life After The Fall
68787,tt7934790,Reefer Lake,2018,N/A,N/A,N/A,Reefer Lake
68788,tt7935018,Highlight,2018,N/A,7.1,8,Highlight
68789,tt7935328,Mr. & Mrs. Cruz,2018,N/A,7.6,36,Mr. & Mrs. Cruz
68790,tt7935374,Fallen Not Forgotten,2018,N/A,N/A,N/A,Fallen Not Forgotten
68793,tt7935714,Parrendol,2018,N/A,N/A,N/A,Parrendol
68795,tt7935792,Blind Rocks,2018,N/A,N/A,N/A,Blind Rocks
68796,tt7935892,The Oscar Nominated Short Films 2018: Live Action,2018,N/A,7.9,191,The Oscar Nominated Short Films 2018: Live Action
68799,tt7935980,The House Where the Mermaid Sleeps,2018,N/A,6.5,178,The House Where the Mermaid Sleeps
68800,tt7936034,Waiting for April,2018,N/A,N/A,N/A,En attendant Avril
68802,tt7936224,The Frontiersman,2018,N/A,N/A,N/A,The Frontiersman
68808,tt7937164,El sueño de la lagartijas,2018,N/A,N/A,N/A,El sueño de la lagartijas
68813,tt7937392,Connected: Echosynthetic Fest,2018,N/A,8.6,7,Connected: Echosynthetic Fest
68815,tt7937594,Der Film verlässt das Kino: Vom Kübelkind-Experiment und anderen Utopien,2018,N/A,N/A,N/A,Der Film verlässt das Kino: Vom Kübelkind-Experiment und anderen Utopien
68818,tt7937736,Noh Men: The Spirit of Noh,2018,N/A,N/A,N/A,Noh Men: The Spirit of Noh
68819,tt7937758,Wherever You Are,2018,N/A,8.0,5,Wherever You Are
68821,tt7937802,Swapnam,2018,N/A,N/A,N/A,Swapnam
68825,tt7937990,Voodoo Apocalypse,2018,N/A,7.4,23,Voodoo Apocalypse
68827,tt7938092,On Your Wedding Day,2018,N/A,6.9,"1,624",On Your Wedding Day
68828,tt7938128,The Soul-Mate,2018,N/A,5.9,317,The Soul-Mate
68829,tt7938178,Transparent World,2018,N/A,6.7,7,Transparent World
68830,tt7938336,Tagaru,2018,N/A,7.9,"1,122",Tagaru
68832,tt7938400,Love in 7 Days,2018,N/A,5.5,596,Love in 7 Days
68834,tt7938444,Sandakozhi 2,2018,N/A,5.2,606,Pandem Kodi 2
68836,tt7938478,The Silk and the Flame,2018,N/A,7.8,33,The Silk and the Flame
68837,tt7938492,Rejected,2018,N/A,6.2,21,Rejected
68838,tt7938498,Grande Punto,2018,N/A,5.0,7,Grande Punto
68840,tt7938790,Super November,2018,N/A,8.7,50,Super November
68841,tt7939116,Claudia touched by the moon,2018,N/A,8.8,5,Claudia touched by the moon
68843,tt7939266,Mountebank,2018,N/A,8.4,9,Mountebank
68845,tt7939354,Inertia,2018,N/A,N/A,N/A,Inertia
68849,tt7939786,A Totem Tale,2018,N/A,N/A,N/A,A Totem Tale
68850,tt7939788,X art,2018,N/A,N/A,N/A,X art
68851,tt7940122,Si saben cómo me pongo ¿pa' qué me invitan?,2018,N/A,4.8,180,Si saben cómo me pongo ¿pa' qué me invitan?
68854,tt7940212,A Kid from Somewhere,2018,N/A,N/A,N/A,A Kid from Somewhere
68856,tt7940648,A Soldier Home,2018,N/A,N/A,N/A,A Soldier Home
68857,tt7940728,Der Schurke Robert Otto,2018,N/A,N/A,N/A,Der Schurke Robert Otto
68864,tt7941422,Among Them,2018,N/A,N/A,N/A,Among Them
68865,tt7941444,Papers X,2018,N/A,10.0,5,Papers X
68868,tt7941612,Marcianos vs. Mexicanos,2018,N/A,3.6,116,Marcianos vs. Mexicanos
68869,tt7941892,Gekijôban Shingeki no Kyojin Season 2: Kakusei no hôkô,2018,N/A,7.9,646,Attack on Titan: The Roar of Awakening
68871,tt7942044,Young Solitude,2018,N/A,6.3,49,Young Solitude
68874,tt7942696,Game Girls,2018,N/A,6.7,14,Game Girls
68875,tt7942708,KL Special Force,2018,N/A,6.8,418,KL Special Force
68876,tt7942728,The Bridge to Paradise,2018,N/A,N/A,N/A,The Bridge to Paradise
68878,tt7942742,Her Smell,2018,69,6.1,"4,523",Her Smell
68883,tt7943040,Savarakathi,2018,N/A,7.2,377,Savarakathi
68884,tt7943162,Sema,2018,N/A,5.4,98,Sema
68886,tt7943248,Marilyn,2018,N/A,6.6,259,Marilyn
68887,tt7943250,Loveship,2018,N/A,N/A,N/A,Loveship
68888,tt7943258,Jaulas,2018,N/A,6.8,29,Jaulas
68889,tt7943328,Panjumittai,2018,N/A,5.6,23,Panjumittai
68891,tt7943504,Intimate Strangers,2018,N/A,6.6,96,Intimate Strangers
68893,tt7943580,Mannar Vagaiyara,2018,N/A,4.9,103,Mannar Vagaiyara
68894,tt7944016,We Didn't Kill Mia,2018,N/A,N/A,N/A,#DUPE#
68897,tt7944316,One Star Rider,2018,N/A,N/A,N/A,One Star Rider
68899,tt7944750,Disguise,2018,N/A,N/A,N/A,Disguise
68901,tt7945012,King of Newark 2,2018,N/A,N/A,N/A,Jersey: The Series
68903,tt7945310,Heistin,2018,N/A,N/A,N/A,Heistin
68905,tt7945360,GameChangers: Dreams of BlizzCon,2018,N/A,8.2,131,GameChangers: Dreams of BlizzCon
68906,tt7945396,Un homme est mort,2018,N/A,6.3,42,Un homme est mort
68909,tt7945440,The Lie,2018,N/A,5.2,109,The Lie
68910,tt7945488,The Projector,2018,N/A,N/A,N/A,The Projector
68912,tt7945574,Behemoth,2018,N/A,N/A,N/A,Behemoth
68913,tt7945596,Sacudete Las Penas,2018,N/A,5.9,31,Sacudete Las Penas
68916,tt7945822,Dangerous Matrimony,2018,N/A,5.1,202,Dangerous Matrimony
68917,tt7946030,King of the Streets,2018,N/A,N/A,N/A,King of the Streets
68919,tt7946114,Summer of My Discontent,2018,N/A,6.2,6,Summer of My Discontent
68922,tt7946422,Prospect,2018,68,6.2,"17,782",Prospect
68926,tt7946584,ZOOks,2018,N/A,5.5,21,ZOOks
68927,tt7946644,Eiffel I'm in Love 2,2018,N/A,6.9,307,Eiffel I'm in Love 2
68929,tt7946836,Animal World,2018,N/A,6.5,"3,467",Animal World
68933,tt7947106,Ein Dorf steht Kopf,2018,N/A,N/A,N/A,Ein Dorf steht Kopf
68934,tt7947108,Looking for Xiaoyu,2018,N/A,N/A,N/A,Looking for Xiaoyu
68935,tt7947150,This One's for the Ladies,2018,61,4.9,77,This One's for the Ladies
68938,tt7947336,Rodeo,2018,N/A,7.3,107,Rodeo
68939,tt7947364,Family Life,2018,N/A,6.6,14,Family Life
68941,tt7947470,That Time of Year,2018,N/A,6.2,723,That Time of Year
68942,tt7947534,"Are you sleeping, brother Jakob?",2018,N/A,8.5,14,"Are you sleeping, brother Jakob?"
68944,tt7947834,My Hero Kalam,2018,N/A,N/A,N/A,My Hero Kalam
68945,tt7947902,The Whitlow House,2018,N/A,4.1,52,The Whitlow House
68946,tt7947920,Etre plutôt qu'avoir: à l'école autrement,2018,N/A,N/A,N/A,Etre plutôt qu'avoir: à l'école autrement
68948,tt7948108,The Camera with the Scratched Lens,2018,N/A,N/A,N/A,The Camera with the Scratched Lens
68952,tt7948328,Crownsville Hospital: From Lunacy to Legacy,2018,N/A,6.1,34,Crownsville Hospital: From Lunacy to Legacy
68953,tt7948406,Intelligent Lives,2018,N/A,N/A,N/A,Intelligent Lives
68954,tt7948540,Ya veremos,2018,25,5.7,589,Ya veremos
68957,tt7948732,Still Beautiful: the Documentary,2018,N/A,N/A,N/A,Still Beautiful: the Documentary
68958,tt7948810,Rebecca's Grave,2018,N/A,N/A,N/A,Rebecca's Grave
68959,tt7948818,Aggregat,2018,N/A,5.4,7,Aggregat
68960,tt7948854,The Nothing,2018,N/A,3.2,178,The Nothing
68961,tt7948858,For One Human Soul: A Struggle Within,2018,N/A,N/A,N/A,For One Human Soul: A Struggle Within
68963,tt7949046,Paradox,2018,29,3.9,590,Paradox
68964,tt7949178,Bordo Bereliler Afrin,2018,N/A,2.2,114,Bordo Bereliler Afrin
68965,tt7949222,Biosludged,2018,N/A,N/A,N/A,Biosludged
68967,tt7949256,The Rotation,2018,N/A,N/A,N/A,The Rotation
68969,tt7949386,Misty Eyes,2018,N/A,N/A,N/A,Misty Eyes
68974,tt7950064,California Paranormal,2018,N/A,N/A,N/A,California Paranormal
68975,tt7950216,Lost Temple,2018,N/A,N/A,N/A,Lost Temple
68976,tt7950334,The Mountain,2018,64,5.5,"1,230",The Mountain
68978,tt7950388,Jibril,2018,N/A,7.4,54,Jibril
68979,tt7950438,Off Stage: Leader J,2018,N/A,N/A,N/A,Off Stage: Leader J
68987,tt7951242,SPK Komplex,2018,N/A,6.3,11,SPK Komplex
68988,tt7951272,Thobama,2018,N/A,7.2,11,Thobama
69010,tt7952000,The Accused,2018,N/A,6.0,"1,753",The Accused
69015,tt7952620,Setembro a vida inteira,2018,N/A,6.4,5,Setembro a vida inteira
69016,tt7952626,A la rencontre des Entités,2018, , , , 
69017,tt7952688,MMA,2018,N/A,N/A,N/A,MMA
69020,tt7952840,The Pastor and the Pro,2018,N/A,4.9,186,The Pastor and the Pro
69022,tt7952920,Relaxer,2018,82,5.9,770,Relaxer
69023,tt7953174,ONE23: The Documentary of RahGor,2018,N/A,N/A,N/A,ONE23: The Documentary of RahGor
69024,tt7953312,Maskani Yangu Yako Wapi,2018, , , , 
69025,tt7953386,Ruta,2018,N/A,8.8,405,Ruta
69027,tt7953568,Blue Wind Blows,2018,N/A,6.5,15,Blue Wind Blows
69029,tt7953652,The Bastard Son of Hollywood,2018,N/A,N/A,N/A,The Bastard Son of Hollywood
69031,tt7953814,The Foundation of Criminal Excellence,2018,N/A,8.5,704,The Foundation of Criminal Excellence
69033,tt7953944,Innumerable,2018,N/A,N/A,N/A,Innumerable
69036,tt7954100,Zero to Heaven,2018,N/A,6.5,10,Zero to Heaven
69038,tt7954272,Oliver Tambo: Have You Heard From Johannesburg,2018,N/A,N/A,N/A,Oliver Tambo: Have You Heard From Johannesburg
69039,tt7954282,Slave to the Grind,2018,N/A,7.5,205,Slave to the Grind
69044,tt7955020,My Son Hates My Boyfriend,2018,N/A,N/A,N/A,My Son Hates My Boyfriend
69046,tt7955106,Allahyar and the Legend of Markhor,2018,N/A,7.5,329,Allahyar and the Legend of Markhor
69047,tt7955336,Beyond the Obvious: Daniel Schwartz. Photographer,2018,N/A,N/A,N/A,Beyond the Obvious: Daniel Schwartz. Photographer
69048,tt7955554,Father to Son,2018,N/A,6.4,269,Father to Son
69049,tt7955712,Girls Always Happy,2018,N/A,5.9,113,Girls Always Happy
69050,tt7955944,Uncle,2018,N/A,N/A,N/A,Uncle
69052,tt7955970,Caravaggio: The Soul and the Blood,2018,N/A,6.7,228,Caravaggio: The Soul and the Blood
69060,tt7957182,Thunder from the Sea,2018,N/A,N/A,N/A,Thunder from the Sea
69062,tt7957456,L'impasse. La route.,2018,N/A,8.7,42,L'impasse. La route.
69063,tt7957600,Second Income,2018,N/A,N/A,N/A,Second Income
69064,tt7957608,One Million American Dreams,2018,N/A,6.5,14,One Million American Dreams
69066,tt7957736,Water Lola,2018,N/A,N/A,N/A,Water Lola
69069,tt7958028,Break-In on Bell Street,2018,N/A,N/A,N/A,Break-In on Bell Street
69071,tt7958434,King Shimon,2018,N/A,N/A,N/A,King Shimon
69073,tt7958614,Hibiscus & Ruthless,2018,N/A,5.5,135,Hibiscus & Ruthless
69074,tt7958644,Mouthpiece,2018,73,6.2,233,Mouthpiece
69077,tt7958740,The Last Resort,2018,N/A,7.4,8,The Last Resort
69079,tt7959026,The Mule,2018,58,7.0,"102,011",The Mule
69080,tt7959042,The Ferry Man Manjusaka,2018,N/A,6.5,48,The Ferry Man Manjusaka
69082,tt7959216,Utøya: July 22,2018,71,7.2,"10,998",Utøya: July 22
69085,tt7959390,Overman,2018,N/A,5.8,28,Overman
69086,tt7959410,Snowed In,2018,N/A,N/A,N/A,Snowed In
69087,tt7959500,The Farm,2018,N/A,3.7,"1,898",The Farm
69088,tt7959520,La prima,2018,N/A,3.1,45,La prima
69089,tt7959876,Vikadakumaran,2018,N/A,6.0,237,Vikadakumaran
69090,tt7959898,SOMM 3,2018,N/A,7.0,311,SOMM 3
69091,tt7959952,Premasoothram,2018,N/A,7.4,19,Premasoothram
69092,tt7959980,A Portrait in Jazz Radio,2018,N/A,N/A,N/A,A Portrait in Jazz Radio
69093,tt7960168,Eka Dawasaka Api,2018,N/A,7.8,54,Eka Dawasaka Api
69096,tt7960400,Brillebjørn på bondegården,2018,N/A,4.7,15,Brillebjørn på bondegården
69097,tt7960458,The Frozen Fire,2018,N/A,8.4,325,The Frozen Fire
69100,tt7960588,Good Girl,2018,N/A,N/A,N/A,Good Girl
69101,tt7960790,Accept the Judgment in the Last Days and Be Raptured Before God: My Dream of the Heavenly Kingdom,2018,N/A,9.3,18,Accept the Judgment in the Last Days and Be Raptured Before God: My Dream of the Heavenly Kingdom
69102,tt7960862,Winter on Kythera,2018,N/A,N/A,N/A,Winter on Kythera
69103,tt7960908,Casanovagen,2018,N/A,5.6,48,Casanovagen
69104,tt7960918,Cin Çesmesi,2018,N/A,5.2,32,Cin Çesmesi
69106,tt7961060,Dragon Ball Super: Broly,2018,59,7.9,"21,514",Dragon Ball Super: Broly
69107,tt7961082,Wangdrak's Rain Boots,2018,N/A,6.9,16,Wangdrak's Rain Boots
69108,tt7961342,The Art of Shiatsu or the Way to healing,2018,N/A,N/A,N/A,The Art of Shiatsu or the Way to healing
69110,tt7961558,Tuzdan Kaide,2018,N/A,5.3,145,Tuzdan Kaide
69116,tt7962516,SoulHoodBTS: The Documentary,2018,N/A,N/A,N/A,SoulHoodBTS: The Documentary
69117,tt7962598,Till The End Of The World,2018,N/A,6.7,277,Till The End Of The World
69118,tt7962632,24 Stunden Müllerstraße: Wilder Wedding,2018,N/A,N/A,N/A,24 Stunden Müllerstraße: Wilder Wedding
69121,tt7962890,A Journey to the Fumigated Towns,2018,N/A,6.1,40,A Journey to the Fumigated Towns
69122,tt7962932,I'll Take Your Dead,2018,N/A,5.7,"2,934",I'll Take Your Dead
69123,tt7962934,Kabus,2018,N/A,6.2,9,Kabus
69124,tt7963186,Witch Which,2018,N/A,N/A,N/A,Witch Which
69125,tt7963218,Atlantic Rim: Resurrection,2018,N/A,1.8,705,Atlantic Rim: Resurrection
69128,tt7963652,Swimmer's Ear: A Journey to the Deaflympics,2018,N/A,N/A,N/A,Swimmer's Ear: A Journey to the Deaflympics
69129,tt7963662,Secret Intelligence,2018,N/A,N/A,N/A,Secret Intelligence
69130,tt7963804,Pantham,2018,N/A,6.7,276,Pantham
69131,tt7963848,All I Want for Christmas,2018,N/A,5.7,104,All I Want for Christmas
69132,tt7963996,vandi,2018,N/A,6.1,31,vandi
69135,tt7964104,Departure,2018,N/A,5.9,54,Departure
69136,tt7964204,Searching for Andreas: Political Leadership in Times of Crisis,2018,N/A,N/A,N/A,Searching for Andreas: Political Leadership in Times of Crisis
69139,tt7964386,Danie and Liberia: The Tale of Sibling Communities,2018,N/A,N/A,N/A,Danie and Liberia: The Tale of Sibling Communities
69140,tt7964424,Mirage,2018,N/A,N/A,N/A,Mirage
69142,tt7965254,The Phoenix,2018,N/A,N/A,N/A,The Phoenix
69143,tt7965872,One Act Play,2018,N/A,N/A,N/A,One Act Play
69144,tt7966168,Good Friday,2018,N/A,N/A,N/A,Good Friday
69145,tt7966360,Absurd,2018,N/A,5.7,7,Absurd
69147,tt7966586,Kapalak Kizi,2018,N/A,4.9,445,Kapalak Kizi
69148,tt7966708,A Christmas Monstrosity,2018,N/A,N/A,N/A,A Christmas Monstrosity
69150,tt7966854,De Volta Ao Jardim,2018,N/A,N/A,N/A,De Volta Ao Jardim
69151,tt7966920,John McEnroe: In the Realm of Perfection,2018,82,6.6,576,John McEnroe: In the Realm of Perfection
69156,tt7967128,Edible Paradise: Growing the Food Forest Revolution,2018,N/A,N/A,N/A,Edible Paradise: Growing the Food Forest Revolution
69158,tt7967296,Simplicity,2018,N/A,8.2,5,Simplicity
69161,tt7967350,Lovely working for the new moonlight,2018,N/A,N/A,N/A,Lovely working for the new moonlight
69162,tt7967360,The Stunt Man,2018,N/A,N/A,N/A,The Stunt man
69164,tt7967364,Benim Küçük Sözlerim,2018,N/A,7.8,14,Benim Küçük Sözlerim
69165,tt7967388,Montreal Dead End,2018,N/A,6.0,34,Montreal Dead End
69167,tt7967440,A Dream of a Man with a Light Bulb,2018,N/A,N/A,N/A,A Dream of a Man with a Light Bulb
69169,tt7967600,Classical Period,2018,N/A,7.2,18,Classical Period
69171,tt7967752,Endless?,2018,N/A,N/A,N/A,Endless?
69172,tt7967754,4 histoires fantastiques,2018,N/A,6.8,12,4 histoires fantastiques
69173,tt7967834,Meet Me in St. Gallen,2018,N/A,7.0,239,Meet Me in St. Gallen
69174,tt7967846,Mijaaj,2018,N/A,6.2,38,Mijaaj
69175,tt7967954,Rise of the Legend,2018,N/A,7.8,103,Rise of the legend
69176,tt7968102,America Land of the Freeks,2018,N/A,N/A,N/A,America Land of the Freeks
69177,tt7968114,Agneta,2018, , , , 
69178,tt7968170,6 Athiyayam,2018,N/A,4.2,32,6 Athiyayam
69179,tt7968344,Krina,2018,N/A,6.8,5,Krina
69181,tt7968500,Jarugandi,2018,N/A,5.9,98,Jarugandi
69184,tt7968976,Weed the People,2018,N/A,7.2,230,Weed the People
69185,tt7969042,Social Animals,2018,N/A,5.7,387,Social Animals
69186,tt7969046,Recording in Progress,2018,N/A,N/A,N/A,Recording in Progress
69187,tt7969140,Thousand Yard Stare,2018,N/A,3.8,197,Thousand Yard Stare
69189,tt7969202,Sushree Sampatti,2018,N/A,N/A,N/A,Sushree Sampatti
69191,tt7969482,The Rebel,2018,N/A,N/A,N/A,The Rebel
69192,tt7969542,The Legend of Holcomb Road,2018,N/A,N/A,N/A,The Legend of Holcomb Road
69193,tt7969676,Voices in the Dark,2018,N/A,N/A,N/A,Voices in the Dark
69196,tt7970318,Coney Island,2018,N/A,N/A,N/A,Coney Island
69198,tt7970544,The Queens,2018,N/A,N/A,N/A,The Queens
69199,tt7970678,"Santos #2, Work in Progress",2018,N/A,N/A,N/A,"Santos #2, Work in Progress"
69205,tt7971376,Mike Mello: Incognegro,2018,N/A,N/A,N/A,Mike Mello: Incognegro
69206,tt7971388,Damaru Ko Dandibiyo,2018,N/A,9.2,34,Damaru Ko Dandibiyo
69207,tt7971756,Inspector Gullu,2018,N/A,7.0,31,Inspector Gullu
69212,tt7971998,The MERCYnaries of war,2018,N/A,N/A,N/A,The MERCYnaries of war
69217,tt7972178,70 Big Ones,2018,N/A,5.9,789,70 Big Ones
69218,tt7972354,Todos los caminos,2018,N/A,N/A,N/A,Todos los caminos
69222,tt7972528,I Remember the Crows,2018,N/A,7.0,40,I Remember the Crows
69223,tt7972618,Flee,2018, , , , 
69224,tt7972638,Dalila,2018,N/A,N/A,N/A,Dalila
69225,tt7972674,Hey Ram Hamne Gandhi Ko maar Diya,2018,N/A,8.5,130,Hey Ram Hamne Gandhi Ko maar Diya
69227,tt7973342,Funny Pets 2,2018,N/A,6.4,79,Funny Pets 2
69229,tt7973608,25 IN 24,2018,N/A,7.6,8,25 IN 24
69232,tt7973788,Holy Toledo: The Prohibition Chronicles,2018,N/A,N/A,N/A,Holy Toledo: The Prohibition Chronicles
69234,tt7973916,Enter The Wild,2018,N/A,3.7,832,Enter The Wild
69235,tt7973974,Beartales,2018,N/A,N/A,N/A,Beartales
69237,tt7974036,Alien Prophecy,2018,N/A,N/A,N/A,The Oracle
69238,tt7974128,Früher oder später,2018,N/A,N/A,N/A,Sooner or Later
69241,tt7974204,Revan & Reina,2018,N/A,6.8,6,Revan & Reina
69242,tt7974228,The President's Bodyguard,2018,N/A,8.9,7,The President's Bodyguard
69243,tt7974234,Waterschool,2018,N/A,6.1,55,Waterschool
69244,tt7974444,Conducta animal,2018,N/A,2.4,5,Conducta animal
69246,tt7974608,Kamchatka Bears. Life Begins,2018,N/A,7.7,13,Kamchatka Bears. Life Begins
69247,tt7974638,Dirty Laundry,2018,N/A,N/A,N/A,Dirty Laundry
69248,tt7974772,A Sniper's War,2018,N/A,2.2,"6,891",A Sniper's War
69249,tt7974832,El Espiritu de la Colmena,2018,N/A,N/A,N/A,El Espiritu de la Colmena
69252,tt7975046,Songwriter,2018,41,7.3,463,Songwriter
69253,tt7975228,Path of the Past,2018,N/A,N/A,N/A,Path of the Past
69255,tt7975372,An Irrelephant,2018,N/A,N/A,N/A,An Irrelephant
69256,tt7975562,The Revenge of Phantom Knight,2018,N/A,N/A,N/A,The Revenge of Phantom Knight
69257,tt7975674,Reborn,2018,N/A,4.1,346,Reborn
69260,tt7975740,Partiu Paraguai (WT),2018,N/A,N/A,N/A,Partiu Paraguai (WT)
69262,tt7976126,Cuba merci-gracias,2018,N/A,N/A,N/A,Cuba merci-gracias
69264,tt7976370,Keeping & saving or how to live,2018,N/A,7.4,25,Keeping & saving or how to live
69265,tt7976486,Sin Island,2018,N/A,6.1,101,Sin Island
69266,tt7976502,Pari,2018,N/A,4.5,125,Pari
69267,tt7976508,Rajasimha,2018,N/A,N/A,N/A,Rajasimha
69268,tt7976606,Fragmentos,2018,N/A,N/A,N/A,Fragmentos
69270,tt7976882,Let the Dragon Out,2018,N/A,N/A,N/A,Let the Dragon Out
69271,tt7976904,Føniks,2018,N/A,6.7,100,Phoenix
69272,tt7976972,Horizonti,2018,N/A,6.7,54,Horizonti
69274,tt7977036,Mi Hermano,2018,N/A,7.3,6,Mi Hermano
69275,tt7977162,More Human Than Human,2018,N/A,5.9,148,More Human Than Human
69276,tt7977310,The Gospel of Eureka,2018,66,6.3,94,The Gospel of Eureka
69277,tt7977404,Canyons & Ice: The Last Run of Dick Griffith,2018,N/A,N/A,N/A,Canyons & Ice: The Last Run of Dick Griffith
69278,tt7977594,Garry Winogrand: All Things are Photographable,2018,76,7.5,134,Garry Winogrand: All Things are Photographable
69279,tt7977914,Komaali Kings,2018,N/A,8.9,49,Komaali Kings
69286,tt7978638,Frat House Massacre,2018,N/A,N/A,N/A,Frat House Massacre
69287,tt7978752,The Bestowal,2018,N/A,7.4,21,The Bestowal
69288,tt7979010,Wronger,2018,N/A,N/A,N/A,Wronger
69289,tt7979310,Kapidaki Sir,2018,N/A,6.7,25,Kapidaki Sir
69290,tt7979374,The Return of the Panther,2018,N/A,N/A,N/A,The Return of the Panther
69291,tt7979464,Mission Personnelle,2018,N/A,N/A,N/A,Mission Personnelle
69292,tt7979510,Kabir Azabi,2018,N/A,4.2,236,Kabir Azabi
69293,tt7979566,Triangles and Terrible Times,2018,N/A,N/A,N/A,Triangles and Terrible Times
69296,tt7979700,Grindhouse Double Feature,2018,N/A,N/A,N/A,Grindhouse Double Feature
69299,tt7980006,Alt-Right: Age of Rage,2018,67,5.8,868,Alt-Right: Age of Rage
69300,tt7980050,The Oscar Nominated Short Films 2018: Documentary,2018,N/A,7.6,16,The Oscar Nominated Short Films 2018: Documentary
69301,tt7980094,2018 Oscar Nominated Shorts - Animation,2018,N/A,7.4,118,The Oscar Nominated Short Films 2018: Animation
69302,tt7980152,Daughters of the Sexual Revolution: The Untold Story of the Dallas Cowboys Cheerleaders,2018,63,6.4,170,Daughters of the Sexual Revolution: The Untold Story of the Dallas Cowboys Cheerleaders
69303,tt7980216,From All Corners,2018,N/A,N/A,N/A,From All Corners
69306,tt7980762,American Mirror: Intimations of Immortality,2018,N/A,N/A,N/A,American Mirror - Intimations of Immortality
69308,tt7981006,The Game,2018,N/A,N/A,N/A,The Game
69311,tt7981182,Danur 2: Maddah,2018,N/A,5.6,337,Danur 2: Maddah
69312,tt7981224,Life: Amidral,2018,N/A,N/A,N/A,Life: Amidral
69313,tt7981260,Garbage,2018,N/A,3.3,824,Garbage
69318,tt7981394,Kutte Ki Dum,2018,N/A,N/A,N/A,Kutte Ki Dum
69319,tt7981404,Traffic Ramasamy,2018,N/A,7.1,25,Traffic Ramasamy
69320,tt7981408,Hacked By Devil,2018,N/A,N/A,N/A,Hacked By Devil
69321,tt7981418,Lovers Tho Pettukovaddhu,2018,N/A,N/A,N/A,Lovers Tho Pettukovaddhu
69322,tt7981422,Ego,2018,N/A,N/A,N/A,Ego
69323,tt7981424,Saradhi,2018,N/A,N/A,N/A,Saradhi
69324,tt7981426,Chilkur Balaji,2018,N/A,N/A,N/A,Chilkur Balaji
69330,tt7981452,KVN-ers,2018,N/A,7.2,20,Kvnshchiki
69334,tt7981492,Sabrina,2018,N/A,4.2,"1,422",Sabrina
